ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
7148,Flickr600,Flickr,,2020-09-06 17:58:24,"Nice comments without copied/pasted group icons are welcome. .

As Flickr is a sharing site I only add my pictures to public groups, .

Photography experience courses available, please email for details.

The full portfolio available from <strong><a href=""https://www.flickr.com/redirect?url=http://www.alamy.com/stock-photography/9E08B3B1-0EDF-422F-BD61-0BAEB3B75CFB/Timothy Large.html"">Stock photography by Tim Large at Alamy</a></strong> 

Photographer:- TimLarge
Location:- Burtle, Somerset, UK

©TimothyLarge","Τα ωραία σχόλια χωρίς αντιγραφή/επικολλημένες εικονίδια ομάδας είναι ευπρόσδεκτα. Large.html ""> Φωτογραφία αποθεμάτων από τον Tim Large at Alamy φωτογράφος:- Timlargelocation:- Burtle, Somerset, Uktimothylarge",50312762431,,50312762431.jpg,τα ωραία σχόλια χωρίς αντιγραφή επικολλημένες εικονίδια ομάδας είναι ευπρόσδεκτα large html φωτογραφία αποθεμάτων από τον tim large at alamy φωτογράφος timlargelocation burtle somerset uktimothylarge,0
5834,tweet4153,X,0.0,2020-09-22 16:44:22,@NIKSOTIROPOYLOS Καιρός ήταν,NIKSOTIROPOYLOS Καιρός ήταν,,,,niksotiropoylos καιρός ήταν,0
4737,tweet3056,X,0.0,2020-09-20 15:01:38,"Μεγάλες καταστροφές σε Θεσσαλία και Κεφαλονιά από την κακοκαιρία «Ιανός» -Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή https://t.co/BRMczT6stt","Μεγάλες καταστροφές σε Θεσσαλία και Κεφαλονιά από την κακοκαιρία «Ιανός» -Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή",,,,μεγάλες καταστροφές σε θεσσαλία και κεφαλονιά από την κακοκαιρία ιανός ζημιές σε σπίτια καταστήματα και αγροτική παραγωγή,0
3936,tweet2255,X,0.0,2020-09-19 13:17:53,"#Wirbelstrum «#Ianos»: Tote und schwere Schäden in #Griechenland. Umgestürzte Bäume, weggeschwemmte Autos und Boote: Der sogenannte Medicane «Ianos» trifft Griechenland hart. https://t.co/FTrzXO1fFp","#Werbelstrum «#ianos»: νεκρή και σοβαρή ζημιά στην #greece. Πραντό δέντρα, ξεπλυμένα αυτοκίνητα και βάρκες: Το SO -που ονομάζεται Medicane ""Ianos"" χτυπά σκληρά.",,,,werbelstrum ianos νεκρή και σοβαρή ζημιά στην greece πραντό δέντρα ξεπλυμένα αυτοκίνητα και βάρκες το so που ονομάζεται medicane ianos χτυπά σκληρά,0
7858,YouTube501,YouTube,,2020-09-18T05:47:49Z,"2020-09-18 Sturm Griechenland Peloponnes Westküste #Ianos Ein ""Guten Morgen"" am 18.09. vom Campingplatz IONION in Vartholomio an der Westküste der Peloponnes in Griechenland.","2020-09-18 Sturm Ελλάδα Peloponnese West Coast #ianos Ένα ""Καλημέρα"" στις 18 Σεπτεμβρίου. Από το κάμπινγκ ιωνίου στο Vartholomio στη δυτική ακτή των Πελοπόννων στην Ελλάδα.",o_fFIUkje8s,1.0,na,2020 09 18 sturm ελλάδα peloponnese west coast ianos ένα καλημέρα στις 18 σεπτεμβρίου από το κάμπινγκ ιωνίου στο vartholomio στη δυτική ακτή των πελοπόννων στην ελλάδα,0
1418,''2400704596944284458,instagram,1600406311.0,2020-09-18 05:18:31,#Ominous signs #Ianos,#Ominous signs #Ianos,,,119597433_239103644196563_3178085831209472447_n.jpg,ominous signs ianos,0
2752,tweet1071,X,0.0,2020-09-18 10:20:06,"Κεφαλονιά: Ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο ""Ιανός"" https://t.co/jgIz9NLmDD https://t.co/gKkX2KY2bT","Κεφαλονιά: Ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο ""Ιανός""",,,,κεφαλονιά ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο ιανός,0
2277,tweet596,X,0.0,2020-09-17 18:44:46,"Με εκνευρίζουν κάτι σχόλια του τύπου ""μμ αυτός είναι ο #Ιανος"" ""για να δούμε  κάνει τίποτα ή μπα"" ""αχ να ερθε και σε εμάς να δροσιστουμε "" κτλ κτλ... Λες και έχουμε πάθει λίγα από φυσικές καταστροφές και αν γίνουν ζημίες μετά θα ""κλαινε"".. Μακάρι να βγει τζουφιος ρεεεε","Με εκνευρίζουν κάτι σχόλια του τύπου ""μμ αυτός είναι ο #Ιανος"" ""για να δούμε κάνει τίποτα ή μπα"" ""αχ να ερθε και σε εμάς να δροσιστουμε "" κτλ κτλ.Λες και έχουμε πάθει λίγα από φυσικές καταστροφές και αν γίνουν ζημίες μετά θα ""κλαινε"".Μακάρι να βγει τζουφιος ρεεεε",,,,με εκνευρίζουν κάτι σχόλια του τύπου μμ αυτός είναι ο ιανος για να δούμε κάνει τίποτα ή μπα αχ να ερθε και σε εμάς να δροσιστουμε κτλ κτλ λες και έχουμε πάθει λίγα από φυσικές καταστροφές και αν γίνουν ζημίες μετά θα κλαινε μακάρι να βγει τζουφιος ρεεεε,0
7135,Flickr587,Flickr,,2020-10-23 10:54:55,"Moment captured on the Oak Leaf Trail in Franklin, Wisconsin. (USA)","Στιγμή που καταγράφηκε στο μονοπάτι των δρυός φύλλων στο Franklin, Wisconsin. (ΗΠΑ)",50518956113,,50518956113.jpg,στιγμή που καταγράφηκε στο μονοπάτι των δρυός φύλλων στο franklin wisconsin ηπα,0
5551,tweet3870,X,0.0,2020-09-22 00:55:41,Η πρώτη εκτίμηση για τις ζημιές από τον «Ιανό» στους αρχαιολογικούς χώρους και τα μουσεία https://t.co/gM3zDv1toY,Η πρώτη εκτίμηση για τις ζημιές από τον «Ιανό» στους αρχαιολογικούς χώρους και τα μουσεία,,,,η πρώτη εκτίμηση για τις ζημιές από τον ιανό στους αρχαιολογικούς χώρους και τα μουσεία,0
5948,tweet4267,X,0.0,2020-09-22 22:51:43,"μαλιστα, εγινε και το 2018 «παλιος καλος καιρος», σταματησε το τρενο του χρονου να κατεβω τωρα","μαλιστα, εγινε και το 2018 «παλιος καλος καιρος», σταματησε το τρενο του χρονου να κατεβω τωρα",,,,μαλιστα εγινε και το 2018 παλιος καλος καιρος σταματησε το τρενο του χρονου να κατεβω τωρα,0
7332,Flickr784,Flickr,,2020-10-22 11:53:54,Vushtrri,εθνολογία,50515481923,,50515481923.jpg,εθνολογία,0
1433,''2400664963223335882,instagram,1600401586.0,2020-09-18 03:59:46,Καλημέρα - Ήρεμα τα πράγματα #ianos #weather #medicane #goodmorning #insta #tsitounas #instagood,Καλημέρα - Ήρεμα τα πράγματα #ianos #weather #medicane #goodmorning #insta #tsitounas #instagood,,,119582755_415634906068478_5110412593943153957_n.jpg,καλημέρα ήρεμα τα πράγματα ianos weather medicane goodmorning insta tsitounas instagood,0
6608,Flickr60,Flickr,,2020-10-05 00:09:36,"<a href=""https://www.facebook.com/agreatcapture"" rel=""noreferrer nofollow"">Facebook</a> ♦ <a href=""https://twitter.com/AGreatCapture"" rel=""noreferrer nofollow"">Twitter</a> ♦ <a href=""https://www.pinterest.com/acapture0786/"" rel=""noreferrer nofollow"">Pinterest</a> ♦ <a href=""https://instagram.com/agreatcapture/"" rel=""noreferrer nofollow"">Instagram</a> ♦ <a href=""https://500px.com/agreatcapture/"" rel=""noreferrer nofollow"">500px</a> ♦ <a href=""http://www.agreatcapture.com/"" rel=""noreferrer nofollow"">Website</a>",ένα που ονομάζεται  facebook pinterest   instagram    ιστοσελίδα ,50420203291,,50420203291.jpg,ένα που ονομάζεται facebook pinterest instagram ιστοσελίδα,0
118,''2402538579345387793,instagram,1600624938.0,2020-09-20 18:02:18,Stay strong...❤️#mouzaki #karditsa #greece #travel #photography #ianos #noveber2016 #nature,Μείνετε δυνατοί.,,,119993067_619792848711123_5438814796189947531_n.jpg,μείνετε δυνατοί,0
2304,tweet623,X,0.0,2020-09-17 19:25:08,🌀 ciclone #ianos in azione stamattina sulla #calabria. #meteo #medicaneianos https://t.co/nk05PyWjkf,Cyclone #ianos σε δράση σήμερα το πρωί στην #calabria. #meteo #MedicaneianOS,,,,cyclone ianos σε δράση σήμερα το πρωί στην calabria meteo medicaneianos,0
5943,tweet4262,X,0.0,2020-09-22 22:42:24,Μεγάλες είναι οι ζημιές που έχει υποστεί το αρχαιολογικό μουσείο μετά τις πρόσφατες πλημμύρες (ΦΩΤΟ) https://t.co/rXkP6TK75V,Μεγάλες είναι οι ζημιές που έχει υποστεί το αρχαιολογικό μουσείο μετά τις πρόσφατες πλημμύρες (ΦΩΤΟ),,,,μεγάλες είναι οι ζημιές που έχει υποστεί το αρχαιολογικό μουσείο μετά τις πρόσφατες πλημμύρες φωτο,0
8922,YouTube1565,YouTube,,2020-09-24T10:17:44Z,"A meteorológiai műholdképekből készült filmeken megfigyelhető hogyan alakulnak, fejlődnek a zivatarok, majd rövidebb-hosszú ... Ianos medikán, 2020. szeptember 17.","Οι μετεωρολογικές δορυφορικές εικόνες δείχνουν πώς αναπτύσσονται οι καταιγίδες, αναπτύσσονται και στη συνέχεια μικρότερες και μακρές. Ianos Medika, 17 Σεπτεμβρίου 2020",XG8sKSThRVg,1.0,na,οι μετεωρολογικές δορυφορικές εικόνες δείχνουν πώς αναπτύσσονται οι καταιγίδες αναπτύσσονται και στη συνέχεια μικρότερες και μακρές ianos medika 17 σεπτεμβρίου 2020,0
2082,tweet401,X,0.0,2020-09-17 15:00:03,Oh dear here it comes....just lost the washing basket and clothes horse down the garden...stay safe Greece #ianos #ionion #storms,Ω αγαπητέ εδώ έρχεται. Ακριβώς έχασε το καλάθι πλύσης και τα ρούχα άλογο κάτω από τον κήπο.,,,,ω αγαπητέ εδώ έρχεται ακριβώς έχασε το καλάθι πλύσης και τα ρούχα άλογο κάτω από τον κήπο,0
6701,Flickr153,Flickr,,2020-09-24 16:43:35,"British Airways 
A350-1041
G-XWBA
London Heathrow Airport (LHR/EGLL)
06/09/2020

One of BA's new A350s arriving from Boston. Prior to checking in to the hotel the day before I saw it take off over me on the M25.",Η British Airways A350-1041G-XWBLONDON HEATHROW Airport (LHR/EGLL) 06/09/2020ORE του νέου A350s της BA που φτάνει από τη Βοστώνη. Πριν από το check in στο ξενοδοχείο την προηγούμενη μέρα που το είδα να απογειώνεται πάνω μου στο M25.,50379461496,,50379461496.jpg,η british airways a350 1041g xwblondon heathrow airport lhr egll 06 09 2020ore του νέου a350s της ba που φτάνει από τη βοστώνη πριν από το check in στο ξενοδοχείο την προηγούμενη μέρα που το είδα να απογειώνεται πάνω μου στο m25,0
3584,tweet1903,X,0.0,2020-09-19 03:19:21,"Καιρός ΤΩΡΑ: O «Ιανός» «χτυπά» τη χώρα – Πού βρέχει τώρα 
https://t.co/xPrRoEShYG",Καιρός ΤΩΡΑ: O «Ιανός» «χτυπά» τη χώρα – Πού βρέχει τώρα,,,,καιρός τωρα o ιανός χτυπά τη χώρα πού βρέχει τώρα,0
8779,YouTube1422,YouTube,,2020-09-17T23:02:56Z,"MediCane ""Ianos"" (was Cassilda) make landfall at Greece with almost hurricane force winds, 17-18/09/2020. This is the first ... Medicane Ianos Landfall at Greece - satellite HD 17-18/09/2020","Το Medicane ""Ianos"" (ήταν Cassilda) να κάνει την ξηρά στην Ελλάδα με σχεδόν τυφώνες. Αυτό είναι το πρώτο. Medicane Ianos Landfall στην Ελλάδα - δορυφορικό HD 17-18/09/2020",RO2SSbNroa4,1.0,na,το medicane ianos ήταν cassilda να κάνει την ξηρά στην ελλάδα με σχεδόν τυφώνες αυτό είναι το πρώτο medicane ianos landfall στην ελλάδα δορυφορικό hd 17 18 09 2020,0
4266,tweet2585,X,0.0,2020-09-19 21:59:59,Δωρεάν επικοινωνία από τη WIND #Ianos #ΙΑΝΟΣ https://t.co/a0dmBajKzV,Δωρεάν επικοινωνία από τη WIND #Ianos #ΙΑΝΟΣ,,,,δωρεάν επικοινωνία από τη wind ianos ιανος,0
7427,YouTube70,YouTube,,2020-09-19T07:58:41Z,Ciclone Ianos spazza la Grecia Mediterraneo: un ciclone tropicale si è formato tra la Grecia e la Sicilia e spazza l'Ellade ALTRE INFORMAZIONI ...,Ο κυκλώνας Ianos σαρώνει την Ελλάδα Μεσόγειος: Ένας τροπικός κυκλώνας που σχηματίζεται μεταξύ Ελλάδας και Σικελίας και σαρώνει τις άλλες πληροφορίες.,40Msa2o2dP4,1.0,na,ο κυκλώνας ianos σαρώνει την ελλάδα μεσόγειος ένας τροπικός κυκλώνας που σχηματίζεται μεταξύ ελλάδας και σικελίας και σαρώνει τις άλλες πληροφορίες,0
5678,tweet3997,X,0.0,2020-09-22 09:25:37,Καιρός: Φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές -Πού θα σημειωθούν καταιγίδες https://t.co/rJSchziySV,Καιρός: Φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές -Πού θα σημειωθούν καταιγίδες,,,,καιρός φθινοπωρινό σκηνικό με νεφώσεις και τοπικές βροχές πού θα σημειωθούν καταιγίδες,0
2876,tweet1195,X,0.0,2020-09-18 11:53:50,"#greekcitytimes
#METEO Cyclone ‘Ianos’ brings severe weather to Greece. Footage captured in Argostoli, Kefalonia. #medicane #Kefalonia #ianos https://t.co/YFg1AQRbeA","#GreekCityTimes#Meteo Cyclone 'Ianos' φέρνει σοβαρό καιρό στην Ελλάδα. Τα πλάνα που καταγράφηκαν στο Argostoli, Kefalonia. #Medicane #kefalonia #ianos",,,,greekcitytimes meteo cyclone ianos φέρνει σοβαρό καιρό στην ελλάδα τα πλάνα που καταγράφηκαν στο argostoli kefalonia medicane kefalonia ianos,0
3332,tweet1651,X,0.0,2020-09-18 20:00:26,Ο καιρός γαμιέται. Εγώ πότε;,Ο καιρός γαμιέται. Εγώ πότε;,,,,ο καιρός γαμιέται εγώ πότε,0
7050,Flickr502,Flickr,,2020-09-23 01:44:51,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,50373886522,,50373886522.jpg,medicane ianos 2020 μεσογειακός τυφώνας,0
4657,tweet2976,X,0.0,2020-09-20 13:12:50,"NEWSMETAFORES: ΟΣΕ: Σοβαρές ζημιές του δικτύου σε σημεία της γραμμής Λιανοκλάδι - Λάρισα -Στο νότιο τμήμα της σήραγγας Όθρυος έχουν προκληθεί κατολισθήσεις και η επιφάνεια έχει καλυφθεί από φερτά υλικά.
https://t.co/EquLqN12qH",NEWSMETAFORES: ΟΣΕ: Σοβαρές ζημιές του δικτύου σε σημεία της γραμμής Λιανοκλάδι - Λάρισα -Στο νότιο τμήμα της σήραγγας Όθρυος έχουν προκληθεί κατολισθήσεις και η επιφάνεια έχει καλυφθεί από φερτά υλικά.,,,,newsmetafores οσε σοβαρές ζημιές του δικτύου σε σημεία της γραμμής λιανοκλάδι λάρισα στο νότιο τμήμα της σήραγγας όθρυος έχουν προκληθεί κατολισθήσεις και η επιφάνεια έχει καλυφθεί από φερτά υλικά,0
5085,tweet3404,X,0.0,2020-09-21 07:18:23,Καιρός: Πού αναμένονται σήμερα βροχές. https://t.co/1DFWJ1HsTp,Καιρός: Πού αναμένονται σήμερα βροχές.,,,,καιρός πού αναμένονται σήμερα βροχές,0
5274,tweet3593,X,0.0,2020-09-21 12:24:03,"Φωτογραφία Sentinel 2A (Bands 12,11,4) από την περιοχή της Καρδίτσας στις 20-9-2020 όπου αποτυπώνεται η έκταση της πλημμύρας στη Θεσσαλία. #IANOS #ΙΑΝΟΣ https://t.co/l8sVBEx2n6","Φωτογραφία Sentinel 2A (Bands 12,11,4) από την περιοχή της Καρδίτσας στις 20-9-2020 όπου αποτυπώνεται η έκταση της πλημμύρας στη Θεσσαλία. #IANOS #ΙΑΝΟΣ",,,,φωτογραφία sentinel 2a bands 12 11 4 από την περιοχή της καρδίτσας στις 20 9 2020 όπου αποτυπώνεται η έκταση της πλημμύρας στη θεσσαλία ianos ιανος,0
3811,tweet2130,X,0.0,2020-09-19 11:03:59,"Κόπηκε στα δύο το δίκτυο του ΟΣΕ: Σοβαρές ζημιές στη νέα γραμμή, με λεωφορεία το τμήμα Λιανοκλάδι-Λάρισα https://t.co/uxg95BiJq8","Κόπηκε στα δύο το δίκτυο του ΟΣΕ: Σοβαρές ζημιές στη νέα γραμμή, με λεωφορεία το τμήμα Λιανοκλάδι-Λάρισα",,,,κόπηκε στα δύο το δίκτυο του οσε σοβαρές ζημιές στη νέα γραμμή με λεωφορεία το τμήμα λιανοκλάδι λάρισα,0
3955,tweet2274,X,0.0,2020-09-19 13:45:30,@mannikolaos Σ'ευχαριστώ κ ο καιρός περίεργος,mannikolaos Σ'ευχαριστώ κ ο καιρός περίεργος,,,,mannikolaos σ ευχαριστώ κ ο καιρός περίεργος,0
4304,tweet2623,X,0.0,2020-09-19 22:49:49,- via Καιρός&amp;Pαντάρ https://t.co/SgaRWtfGco,via Καιρός&amp;Pαντάρ,,,,via καιρός amp pαντάρ,0
7527,YouTube170,YouTube,,2020-09-18T19:49:58Z,Πως θα εξελιχθεί τις επόμενες ώρες ο &quot;Ιανός&quot; Subscribe ΚΡΗΤΗ TV: https://goo.gl/qyDHtn ⬅️ #krititvnadeis Official Website: http://cretetv.gr Livestreaming: ...,Πως θα εξελιχθεί τις επόμενες ώρες ο &quot;Ιανός&quot; Subscribe ΚΡΗΤΗ TV: #krititvnadeis Official Website: Livestreaming:.,b2-RpHF5SA8,1.0,na,πως θα εξελιχθεί τις επόμενες ώρες ο quot ιανός quot subscribe κρητη tv krititvnadeis official website livestreaming,0
4700,tweet3019,X,0.0,2020-09-20 13:57:09,"Greece: 3 die after Cyclone #Ianos, a rare storm known as a medicane, battered Greece, flooding streets and homes. https://t.co/PhFgOKZFR4","Ελλάδα: 3 πεθαίνουν μετά το Cyclone #IANOS, μια σπάνια καταιγίδα γνωστή ως Medicane, κακοποιημένη Ελλάδα, πλημμυρικά δρομάκια και σπίτια.",,,,ελλάδα 3 πεθαίνουν μετά το cyclone ianos μια σπάνια καταιγίδα γνωστή ως medicane κακοποιημένη ελλάδα πλημμυρικά δρομάκια και σπίτια,0
3517,tweet1836,X,0.0,2020-09-18 23:33:18,"Δραματική η κατάσταση στην Καρδίτσα από τις καταρρακτώδεις βροχές του κύματος κακοκαιρίας «Ιανός».
#ΙΑΝΟΣ #Ιανος #Ianos
https://t.co/PJrJQImqlt",Δραματική η κατάσταση στην Καρδίτσα από τις καταρρακτώδεις βροχές του κύματος κακοκαιρίας «Ιανός».#ΙΑΝΟΣ #Ιανος #Ianos,,,,δραματική η κατάσταση στην καρδίτσα από τις καταρρακτώδεις βροχές του κύματος κακοκαιρίας ιανός ιανος ιανος ianos,0
4566,tweet2885,X,0.0,2020-09-20 11:18:48,ΕΙΚΟΝΕΣ-ΒΙΝΤΕΟ: Το πέρασμα του Ιανού από την Κρήτη- Ζημιές στην ακριτική Γαύδο https://t.co/6bweTwWqeT,ΕΙΚΟΝΕΣ-ΒΙΝΤΕΟ: Το πέρασμα του Ιανού από την Κρήτη- Ζημιές στην ακριτική Γαύδο,,,,εικονες βιντεο το πέρασμα του ιανού από την κρήτη ζημιές στην ακριτική γαύδο,0
7006,Flickr458,Flickr,,2020-09-23 02:43:05,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,50373832546,,50373832546.jpg,medicane ianos 2020 μεσογειακός τυφώνας,0
